time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2025-12-26 19:08:08.980 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234439168,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,31,31,11,31, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,234301248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:09:08.981 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234439168,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,30,30,10,30, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,234301248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:10:08.982 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234439168,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,37,37,12,37, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,234301248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:11:08.982 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234439168,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,35,35,12,35, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,236398400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:12:08.982 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234439168,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,34,34,12,34, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,236398400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:13:08.983 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234435072,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,32,32,10,32, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,236398400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:14:08.985 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234435072,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,32,32,19,32, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,236398400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:15:08.987 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234435072,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,31,31,10,31, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,236398400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:16:08.990 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234435072,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,29,29,10,29, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,236398400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:17:08.990 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234435072,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,36,36,12,36, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,238495552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:18:08.991 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234435072,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,35,35,11,35, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,238495552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:19:08.993 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234435072,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,33,33,11,33, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,238495552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:20:08.995 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234435072,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,31,31,11,31, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,238495552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:21:08.997 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234430976,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,37,37,13,37, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,238495552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:22:08.997 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234430976,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,37,37,12,37, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,240592704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:23:08.998 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234430976,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,34,34,12,34, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,240592704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:24:08.999 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234902016,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,22,22,10,22, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,240592704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:25:09.000 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234902016,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,13,13,6,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,240592704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:26:09.002 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234902016,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,23,23,13,23, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,240592704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:27:09.004 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234902016,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,23,23,7,23, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,240592704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:28:09.005 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234902016,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,20,20,6,20, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,242689856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:29:09.006 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234902016,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,34,34,11,34, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,242689856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:30:09.008 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234897920,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,31,31,10,31, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,242689856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:31:09.010 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234897920,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,22,22,7,22, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,242689856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:32:09.013 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234897920,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,8,8,3,8, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,242689856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:33:09.015 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234988032,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,6,6,3,6, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,242689856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:34:09.017 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234807808,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,10,10,4,10, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,244787008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:35:09.019 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234807808,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,7,7,2,7, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,244787008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:36:09.022 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234607104,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,13,13,4,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,244787008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:37:09.024 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234607104,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,17,17,9,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,244787008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:38:09.027 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234603008,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,7,7,3,7, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,244787008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:39:09.028 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234603008,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,38,38,13,38, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,244787008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:40:09.031 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234603008,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,10,10,3,10, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,246884160,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:41:09.034 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234603008,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,33,33,11,33, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,246884160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:42:09.035 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234603008,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,30,30,10,30, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,246884160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:43:09.037 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619234603008,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,9,9,3,9, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,246884160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2025-12-26 19:44:09.037 UTC, , , , , , , , , ,125,3171373,24848,672, ,4, , , , , , , , , , , ,4,4, , , ,1,2,4, , , , , , , , , , , ,1, , , ,3171373,3536,2, ,2363, , , , ,4315,619219197952,43,43,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4315,1766766908883,,, , , , , , , , , ,3145728,4288,13,13,6,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,246884160,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
